State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Karnataka,DAKSHIN KANNAD,Coconut,2019-20,Whole Year,31986,Hectare,353426000,Nuts,11049.39661
Karnataka,DAVANGERE,Coconut,2019-20,Whole Year,7925,Hectare,51978000,Nuts,6558.73817
Karnataka,DHARWAD,Coconut,2019-20,Whole Year,395,Hectare,3256000,Nuts,8243.037975
Karnataka,GADAG,Coconut,2019-20,Whole Year,253,Hectare,2085000,Nuts,8241.106719
Karnataka,GULBARGA,Coconut,2019-20,Whole Year,32,Hectare,264000,Nuts,8250
Karnataka,HASSAN,Coconut,2019-20,Whole Year,105407,Hectare,607856000,Nuts,5766.751734
Karnataka,HAVERI,Coconut,2019-20,Whole Year,1428,Hectare,11771000,Nuts,8242.997199
Karnataka,KODAGU,Coconut,2019-20,Whole Year,2060,Hectare,16980000,Nuts,8242.718447
Karnataka,KOLAR,Coconut,2019-20,Whole Year,1194,Hectare,9842000,Nuts,8242.881072
Karnataka,KOPPAL,Coconut,2019-20,Whole Year,223,Hectare,1838000,Nuts,8242.152466
Karnataka,MANDYA,Coconut,2019-20,Whole Year,62802,Hectare,688577000,Nuts,10964.25273
Karnataka,MYSORE,Coconut,2019-20,Whole Year,23332,Hectare,232950000,Nuts,9984.141951
Karnataka,RAICHUR,Coconut,2019-20,Whole Year,15,Hectare,124000,Nuts,8266.666667
Karnataka,RAMANAGARA,Coconut,2019-20,Whole Year,29578,Hectare,212677000,Nuts,7190.377984
Karnataka,SHIMOGA,Coconut,2019-20,Whole Year,7079,Hectare,58350000,Nuts,8242.689645
Karnataka,TUMKUR,Coconut,2019-20,Whole Year,176243,Hectare,1452725000,Nuts,8242.738719
Karnataka,UDUPI,Coconut,2019-20,Whole Year,24434,Hectare,246735000,Nuts,10098.01915
Karnataka,UTTAR KANNAD,Coconut,2019-20,Whole Year,10089,Hectare,83161000,Nuts,8242.739617
Karnataka,YADGIR,Coconut,2019-20,Whole Year,32,Hectare,264000,Nuts,8250
Kerala,ALAPPUZHA,Coconut,2019-20,Whole Year,34205,Hectare,200000000,Nuts,5847.098377
Kerala,ERNAKULAM,Coconut,2019-20,Whole Year,40580,Hectare,159000000,Nuts,3918.186299
Kerala,IDUKKI,Coconut,2019-20,Whole Year,13613,Hectare,56000000,Nuts,4113.714831
Kerala,KANNUR,Coconut,2019-20,Whole Year,86877,Hectare,412000000,Nuts,4742.336867
Kerala,KASARAGOD,Coconut,2019-20,Whole Year,63303,Hectare,543000000,Nuts,8577.792522
Kerala,KOLLAM,Coconut,2019-20,Whole Year,45348,Hectare,291000000,Nuts,6417.041545
Kerala,KOTTAYAM,Coconut,2019-20,Whole Year,25221,Hectare,102000000,Nuts,4044.24884
Kerala,KOZHIKODE,Coconut,2019-20,Whole Year,114865,Hectare,741000000,Nuts,6451.051234
Kerala,MALAPPURAM,Coconut,2019-20,Whole Year,105381,Hectare,778000000,Nuts,7382.735028
Kerala,PALAKKAD,Coconut,2019-20,Whole Year,57428,Hectare,454000000,Nuts,7905.551299
Kerala,PATHANAMTHITTA,Coconut,2019-20,Whole Year,16056,Hectare,76000000,Nuts,4733.432985
Kerala,THIRUVANANTHAPURAM,Coconut,2019-20,Whole Year,70373,Hectare,424000000,Nuts,6025.038012
Kerala,THRISSUR,Coconut,2019-20,Whole Year,77785,Hectare,525000000,Nuts,6749.373272
Kerala,WAYANAD,Coconut,2019-20,Whole Year,9741,Hectare,53000000,Nuts,5440.919823
Puducherry,KARAIKAL,Coconut,2019-20,Whole Year,178,Hectare,1477000,Nuts,8297.752809
Puducherry,MAHE,Coconut,2019-20,Whole Year,455,Hectare,4095000,Nuts,9000
Puducherry,PONDICHERRY,Coconut,2019-20,Whole Year,956,Hectare,10516000,Nuts,11000
Puducherry,YANAM,Coconut,2019-20,Whole Year,268,Hectare,2573000,Nuts,9600.746269
Tamil Nadu,ARIYALUR,Coconut,2019-20,Whole Year,320,Hectare,2000000,Nuts,6250
Tamil Nadu,CHENGALPATTU,Coconut,2019-20,Whole Year,1905,Hectare,7600000,Nuts,3989.501312
Tamil Nadu,COIMBATORE,Coconut,2019-20,Whole Year,87749,Hectare,1488200000,Nuts,16959.73743
Tamil Nadu,CUDDALORE,Coconut,2019-20,Whole Year,1648,Hectare,19100000,Nuts,11589.80583
Tamil Nadu,DHARMAPURI,Coconut,2019-20,Whole Year,7619,Hectare,61200000,Nuts,8032.550203
Tamil Nadu,DINDIGUL,Coconut,2019-20,Whole Year,28657,Hectare,372200000,Nuts,12988.10064
Tamil Nadu,ERODE,Coconut,2019-20,Whole Year,14686,Hectare,144600000,Nuts,9846.111943
Tamil Nadu,KALLAKURICHI,Coconut,2019-20,Whole Year,245,Hectare,1800000,Nuts,7346.938776
Tamil Nadu,KANCHIPURAM,Coconut,2019-20,Whole Year,609,Hectare,3100000,Nuts,5090.311987
Tamil Nadu,KANNIYAKUMARI,Coconut,2019-20,Whole Year,24429,Hectare,94200000,Nuts,3856.0727
Tamil Nadu,KARUR,Coconut,2019-20,Whole Year,6735,Hectare,60200000,Nuts,8938.381589
Tamil Nadu,KRISHNAGIRI,Coconut,2019-20,Whole Year,14767,Hectare,166800000,Nuts,11295.45608
Tamil Nadu,MADURAI,Coconut,2019-20,Whole Year,10388,Hectare,165200000,Nuts,15902.96496
Tamil Nadu,NAGAPATTINAM,Coconut,2019-20,Whole Year,3088,Hectare,20000000,Nuts,6476.683938
Tamil Nadu,NAMAKKAL,Coconut,2019-20,Whole Year,9064,Hectare,133900000,Nuts,14772.72727
Tamil Nadu,PERAMBALUR,Coconut,2019-20,Whole Year,663,Hectare,2800000,Nuts,4223.227753
Tamil Nadu,PUDUKKOTTAI,Coconut,2019-20,Whole Year,10021,Hectare,79700000,Nuts,7953.298074
Tamil Nadu,RAMANATHAPURAM,Coconut,2019-20,Whole Year,7401,Hectare,14600000,Nuts,1972.706391
Tamil Nadu,RANIPET,Coconut,2019-20,Whole Year,915,Hectare,4100000,Nuts,4480.874317
Tamil Nadu,SALEM,Coconut,2019-20,Whole Year,12659,Hectare,168900000,Nuts,13342.28612
Tamil Nadu,SIVAGANGA,Coconut,2019-20,Whole Year,7372,Hectare,60500000,Nuts,8206.728161
Tamil Nadu,THANJAVUR,Coconut,2019-20,Whole Year,38777,Hectare,552800000,Nuts,14255.87333
Tamil Nadu,THE NILGIRIS,Coconut,2019-20,Whole Year,51,Hectare,400000,Nuts,7843.137255
Tamil Nadu,THENI,Coconut,2019-20,Whole Year,21318,Hectare,216700000,Nuts,10165.11868
Tamil Nadu,THENKASI,Coconut,2019-20,Whole Year,11618,Hectare,105000000,Nuts,9037.700121
Tamil Nadu,THIRUVALLUR,Coconut,2019-20,Whole Year,602,Hectare,6600000,Nuts,10963.45515
Tamil Nadu,THIRUVARUR,Coconut,2019-20,Whole Year,5737,Hectare,68600000,Nuts,11957.46906
Tamil Nadu,THOOTHUKUDI,Coconut,2019-20,Whole Year,6191,Hectare,26400000,Nuts,4264.254563
Tamil Nadu,TIRUCHIRAPPALLI,Coconut,2019-20,Whole Year,5123,Hectare,21200000,Nuts,4138.200273
Tamil Nadu,TIRUNELVELI,Coconut,2019-20,Whole Year,5090,Hectare,27600000,Nuts,5422.396857
Tamil Nadu,TIRUPATHUR,Coconut,2019-20,Whole Year,11351,Hectare,149200000,Nuts,13144.21637
Tamil Nadu,TIRUPPUR,Coconut,2019-20,Whole Year,61890,Hectare,515900000,Nuts,8335.756988
Tamil Nadu,TIRUVANNAMALAI,Coconut,2019-20,Whole Year,591,Hectare,4000000,Nuts,6768.189509
Tamil Nadu,VELLORE,Coconut,2019-20,Whole Year,8114,Hectare,111400000,Nuts,13729.35667
Tamil Nadu,VILLUPURAM,Coconut,2019-20,Whole Year,1522,Hectare,10900000,Nuts,7161.629435
Tamil Nadu,VIRUDHUNAGAR,Coconut,2019-20,Whole Year,10020,Hectare,59400000,Nuts,5928.143713
West Bengal,24 PARAGANAS NORTH,Coconut,2019-20,Whole Year,3910,Hectare,49858400,Nuts,12751.50895
West Bengal,24 PARAGANAS SOUTH,Coconut,2019-20,Whole Year,4395,Hectare,59176500,Nuts,13464.50512
West Bengal,ALIPURDUAR,Coconut,2019-20,Whole Year,480,Hectare,6858500,Nuts,14288.54167
West Bengal,BANKURA,Coconut,2019-20,Whole Year,325,Hectare,3373500,Nuts,10380
West Bengal,BIRBHUM,Coconut,2019-20,Whole Year,428,Hectare,3481800,Nuts,8135.046729
West Bengal,COOCHBEHAR,Coconut,2019-20,Whole Year,1360,Hectare,18329700,Nuts,13477.72059
West Bengal,DARJEELING,Coconut,2019-20,Whole Year,97,Hectare,1092000,Nuts,11257.73196
West Bengal,DINAJPUR DAKSHIN,Coconut,2019-20,Whole Year,275,Hectare,3085700,Nuts,11220.72727
West Bengal,DINAJPUR UTTAR,Coconut,2019-20,Whole Year,320,Hectare,3498300,Nuts,10932.1875
West Bengal,HOOGHLY,Coconut,2019-20,Whole Year,1125,Hectare,13268200,Nuts,11793.95556
West Bengal,HOWRAH,Coconut,2019-20,Whole Year,3155,Hectare,34282600,Nuts,10866.11727
West Bengal,JALPAIGURI,Coconut,2019-20,Whole Year,434,Hectare,5912800,Nuts,13623.96313
West Bengal,JHARGRAM,Coconut,2019-20,Whole Year,184,Hectare,1932000,Nuts,10500
West Bengal,KALIMPONG,Coconut,2019-20,Whole Year,71,Hectare,898200,Nuts,12650.70423
West Bengal,MALDAH,Coconut,2019-20,Whole Year,618,Hectare,8283600,Nuts,13403.8835
West Bengal,MEDINIPUR EAST,Coconut,2019-20,Whole Year,3925,Hectare,44881200,Nuts,11434.70064
West Bengal,MEDINIPUR WEST,Coconut,2019-20,Whole Year,1405,Hectare,19455100,Nuts,13847.04626
West Bengal,MURSHIDABAD,Coconut,2019-20,Whole Year,4785,Hectare,65322000,Nuts,13651.41066
West Bengal,NADIA,Coconut,2019-20,Whole Year,1150,Hectare,14182800,Nuts,12332.86957
West Bengal,PASCHIM BARDHAMAN,Coconut,2019-20,Whole Year,355,Hectare,3324500,Nuts,9364.788732
West Bengal,PURBA BARDHAMAN,Coconut,2019-20,Whole Year,2425,Hectare,28672500,Nuts,11823.71134
West Bengal,PURULIA,Coconut,2019-20,Whole Year,78,Hectare,858100,Nuts,11001.28205
Andaman and Nicobar Islands,NICOBARS,Coconut,2000-01,Whole Year,18168,Hectare,65100000,Nuts,3583.22325
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Coconut,2000-01,Whole Year,6992,Hectare,23900000,Nuts,3418.19222
Andhra Pradesh,ANANTAPUR,Coconut,2000-01,Whole Year,908,Hectare,3896970,Nuts,4291.817181
Andhra Pradesh,CHITTOOR,Coconut,2000-01,Whole Year,4011,Hectare,17215660,Nuts,4292.111693
Andhra Pradesh,EAST GODAVARI,Coconut,2000-01,Whole Year,48237,Hectare,588584535,Nuts,12201.93078
Andhra Pradesh,GUNTUR,Coconut,2000-01,Whole Year,519,Hectare,5555550,Nuts,10704.33526
Andhra Pradesh,KADAPA,Coconut,2000-01,Whole Year,146,Hectare,625240,Nuts,4282.465753
Andhra Pradesh,KHAMMAM,Coconut,2000-01,Whole Year,1074,Hectare,11107096,Nuts,10341.80261
Andhra Pradesh,KRISHNA,Coconut,2000-01,Whole Year,1520,Hectare,16273950,Nuts,10706.54605
Andhra Pradesh,KURNOOL,Coconut,2000-01,Whole Year,99,Hectare,425810,Nuts,4301.111111
Andhra Pradesh,MAHBUBNAGAR,Coconut,2000-01,Whole Year,17,Hectare,179872,Nuts,10580.70588
Andhra Pradesh,MEDAK,Coconut,2000-01,Whole Year,12,Hectare,123662,Nuts,10305.16667
Andhra Pradesh,NALGONDA,Coconut,2000-01,Whole Year,20,Hectare,202356,Nuts,10117.8
Andhra Pradesh,NIZAMABAD,Coconut,2000-01,Whole Year,5,Hectare,56210,Nuts,11242
Andhra Pradesh,PRAKASAM,Coconut,2000-01,Whole Year,209,Hectare,2240700,Nuts,10721.05263
Andhra Pradesh,RANGAREDDI,Coconut,2000-01,Whole Year,23,Hectare,236082,Nuts,10264.43478
Andhra Pradesh,SPSR NELLORE,Coconut,2000-01,Whole Year,422,Hectare,4516050,Nuts,10701.54028
Andhra Pradesh,SRIKAKULAM,Coconut,2000-01,Whole Year,13576,Hectare,99117270,Nuts,7300.918533
Andhra Pradesh,VISAKHAPATANAM,Coconut,2000-01,Whole Year,7229,Hectare,60016968,Nuts,8302.25038
Andhra Pradesh,VIZIANAGARAM,Coconut,2000-01,Whole Year,2962,Hectare,31704750,Nuts,10703.83187
Andhra Pradesh,WEST GODAVARI,Coconut,2000-01,Whole Year,21657,Hectare,250628448,Nuts,11572.63
Assam,BARPETA,Coconut,1997-98,Whole Year,1122,Hectare,8093000,Nuts,7213.012478
Assam,BARPETA,Coconut,1998-99,Whole Year,1122,Hectare,8065000,Nuts,7188.057041
Assam,BARPETA,Coconut,1999-00,Whole Year,1125,Hectare,7929000,Nuts,7048
Assam,BARPETA,Coconut,2000-01,Whole Year,1125,Hectare,8627000,Nuts,7668.444444
Assam,BONGAIGAON,Coconut,1997-98,Whole Year,468,Hectare,1156000,Nuts,2470.08547
Assam,BONGAIGAON,Coconut,1998-99,Whole Year,482,Hectare,1820000,Nuts,3775.93361
Assam,BONGAIGAON,Coconut,1999-00,Whole Year,530,Hectare,3200000,Nuts,6037.735849
Assam,BONGAIGAON,Coconut,2000-01,Whole Year,598,Hectare,3429000,Nuts,5734.113712
Assam,CACHAR,Coconut,1997-98,Whole Year,1400,Hectare,2386000,Nuts,1704.285714
Assam,CACHAR,Coconut,1998-99,Whole Year,1410,Hectare,6666000,Nuts,4727.659574
Assam,CACHAR,Coconut,1999-00,Whole Year,1425,Hectare,2887000,Nuts,2025.964912
Assam,CACHAR,Coconut,2000-01,Whole Year,1430,Hectare,2948000,Nuts,2061.538462
Assam,DARRANG,Coconut,1997-98,Whole Year,864,Hectare,8766000,Nuts,10145.83333
Assam,DARRANG,Coconut,1998-99,Whole Year,865,Hectare,4899000,Nuts,5663.583815
Assam,DARRANG,Coconut,1999-00,Whole Year,955,Hectare,6293000,Nuts,6589.528796
Assam,DARRANG,Coconut,2000-01,Whole Year,981,Hectare,5192000,Nuts,5292.558614
Assam,DHEMAJI,Coconut,1997-98,Whole Year,114,Hectare,267000,Nuts,2342.105263
Assam,DHEMAJI,Coconut,1998-99,Whole Year,113,Hectare,580000,Nuts,5132.743363
Assam,DHEMAJI,Coconut,1999-00,Whole Year,113,Hectare,143000,Nuts,1265.486726
Assam,DHEMAJI,Coconut,2000-01,Whole Year,114,Hectare,688000,Nuts,6035.087719
Assam,DHUBRI,Coconut,1997-98,Whole Year,675,Hectare,1325000,Nuts,1962.962963
Assam,DHUBRI,Coconut,1998-99,Whole Year,688,Hectare,4457000,Nuts,6478.197674
Assam,DHUBRI,Coconut,1999-00,Whole Year,708,Hectare,2702000,Nuts,3816.384181
Assam,DHUBRI,Coconut,2000-01,Whole Year,601,Hectare,2453000,Nuts,4081.530782
Assam,DIBRUGARH,Coconut,1997-98,Whole Year,65,Hectare,261000,Nuts,4015.384615
Assam,DIBRUGARH,Coconut,1998-99,Whole Year,163,Hectare,213000,Nuts,1306.748466
Assam,DIBRUGARH,Coconut,1999-00,Whole Year,163,Hectare,1320000,Nuts,8098.159509
Assam,DIBRUGARH,Coconut,2000-01,Whole Year,170,Hectare,561000,Nuts,3300
Assam,DIMA HASAO,Coconut,1997-98,Whole Year,40,Hectare,259000,Nuts,6475
Assam,DIMA HASAO,Coconut,1998-99,Whole Year,40,Hectare,305000,Nuts,7625
Assam,DIMA HASAO,Coconut,1999-00,Whole Year,50,Hectare,369000,Nuts,7380
Assam,DIMA HASAO,Coconut,2000-01,Whole Year,44,Hectare,287000,Nuts,6522.727273
Assam,GOALPARA,Coconut,1997-98,Whole Year,589,Hectare,2480000,Nuts,4210.526316
Assam,GOALPARA,Coconut,1998-99,Whole Year,590,Hectare,3362000,Nuts,5698.305085
Assam,GOALPARA,Coconut,1999-00,Whole Year,590,Hectare,3355000,Nuts,5686.440678
Assam,GOALPARA,Coconut,2000-01,Whole Year,590,Hectare,4627000,Nuts,7842.372881
Assam,GOLAGHAT,Coconut,1997-98,Whole Year,545,Hectare,3056000,Nuts,5607.33945
Assam,GOLAGHAT,Coconut,1998-99,Whole Year,557,Hectare,5041000,Nuts,9050.2693
Assam,GOLAGHAT,Coconut,1999-00,Whole Year,555,Hectare,5849000,Nuts,10538.73874
Assam,GOLAGHAT,Coconut,2000-01,Whole Year,561,Hectare,5185000,Nuts,9242.424242
Assam,HAILAKANDI,Coconut,1997-98,Whole Year,115,Hectare,89000,Nuts,773.9130435
Assam,HAILAKANDI,Coconut,1998-99,Whole Year,105,Hectare,614000,Nuts,5847.619048
Assam,HAILAKANDI,Coconut,1999-00,Whole Year,150,Hectare,290000,Nuts,1933.333333
Assam,HAILAKANDI,Coconut,2000-01,Whole Year,175,Hectare,114000,Nuts,651.4285714
Assam,JORHAT,Coconut,1997-98,Whole Year,415,Hectare,1446000,Nuts,3484.337349
Assam,JORHAT,Coconut,1998-99,Whole Year,605,Hectare,2212000,Nuts,3656.198347
Assam,JORHAT,Coconut,1999-00,Whole Year,610,Hectare,4138000,Nuts,6783.606557
Assam,JORHAT,Coconut,2000-01,Whole Year,608,Hectare,7087000,Nuts,11656.25
Assam,KAMRUP,Coconut,1997-98,Whole Year,1866,Hectare,12892000,Nuts,6908.896034
Assam,KAMRUP,Coconut,1998-99,Whole Year,1875,Hectare,18578000,Nuts,9908.266667
Assam,KAMRUP,Coconut,1999-00,Whole Year,1973,Hectare,14462000,Nuts,7329.954384
Assam,KAMRUP,Coconut,2000-01,Whole Year,2072,Hectare,15504000,Nuts,7482.625483
Assam,KARBI ANGLONG,Coconut,1997-98,Whole Year,370,Hectare,1672000,Nuts,4518.918919
Assam,KARBI ANGLONG,Coconut,1998-99,Whole Year,370,Hectare,1603000,Nuts,4332.432432
Assam,KARBI ANGLONG,Coconut,1999-00,Whole Year,122,Hectare,600000,Nuts,4918.032787
Assam,KARBI ANGLONG,Coconut,2000-01,Whole Year,391,Hectare,1440000,Nuts,3682.86445
Assam,KARIMGANJ,Coconut,1997-98,Whole Year,432,Hectare,1038000,Nuts,2402.777778
Assam,KARIMGANJ,Coconut,1998-99,Whole Year,450,Hectare,897000,Nuts,1993.333333
Assam,KARIMGANJ,Coconut,1999-00,Whole Year,465,Hectare,3136000,Nuts,6744.086022
Assam,KARIMGANJ,Coconut,2000-01,Whole Year,470,Hectare,1262000,Nuts,2685.106383
Assam,KOKRAJHAR,Coconut,1997-98,Whole Year,260,Hectare,1048000,Nuts,4030.769231
Assam,KOKRAJHAR,Coconut,1998-99,Whole Year,295,Hectare,1820000,Nuts,6169.491525
Assam,KOKRAJHAR,Coconut,1999-00,Whole Year,285,Hectare,655000,Nuts,2298.245614
Assam,KOKRAJHAR,Coconut,2000-01,Whole Year,315,Hectare,1732000,Nuts,5498.412698
Assam,LAKHIMPUR,Coconut,1997-98,Whole Year,154,Hectare,2072000,Nuts,13454.54545
Assam,LAKHIMPUR,Coconut,1998-99,Whole Year,167,Hectare,937000,Nuts,5610.778443
Assam,LAKHIMPUR,Coconut,1999-00,Whole Year,181,Hectare,281000,Nuts,1552.486188
Assam,LAKHIMPUR,Coconut,2000-01,Whole Year,187,Hectare,1663000,Nuts,8893.048128
Assam,MARIGAON,Coconut,1997-98,Whole Year,1330,Hectare,15948000,Nuts,11990.97744
Assam,MARIGAON,Coconut,1998-99,Whole Year,1360,Hectare,9382000,Nuts,6898.529412
Assam,MARIGAON,Coconut,1999-00,Whole Year,1300,Hectare,6070000,Nuts,4669.230769
Assam,MARIGAON,Coconut,2000-01,Whole Year,1300,Hectare,7307000,Nuts,5620.769231
Assam,NAGAON,Coconut,1997-98,Whole Year,4953,Hectare,42061000,Nuts,8492.025035
Assam,NAGAON,Coconut,1998-99,Whole Year,5023,Hectare,49772000,Nuts,9908.819431
Assam,NAGAON,Coconut,1999-00,Whole Year,5035,Hectare,60719000,Nuts,12059.38431
Assam,NAGAON,Coconut,2000-01,Whole Year,5036,Hectare,39771000,Nuts,7897.339158
Assam,NALBARI,Coconut,1997-98,Whole Year,2000,Hectare,9214000,Nuts,4607
Assam,NALBARI,Coconut,1998-99,Whole Year,2002,Hectare,12167000,Nuts,6077.422577
Assam,NALBARI,Coconut,1999-00,Whole Year,2002,Hectare,12462000,Nuts,6224.775225
Assam,NALBARI,Coconut,2000-01,Whole Year,2200,Hectare,12752000,Nuts,5796.363636
Assam,SIVASAGAR,Coconut,1997-98,Whole Year,567,Hectare,3149000,Nuts,5553.791887
Assam,SIVASAGAR,Coconut,1998-99,Whole Year,565,Hectare,4186000,Nuts,7408.849558
Assam,SIVASAGAR,Coconut,1999-00,Whole Year,566,Hectare,2372000,Nuts,4190.812721
Assam,SIVASAGAR,Coconut,2000-01,Whole Year,575,Hectare,3693000,Nuts,6422.608696
Assam,SONITPUR,Coconut,1997-98,Whole Year,1243,Hectare,8118000,Nuts,6530.973451
Assam,SONITPUR,Coconut,1998-99,Whole Year,1255,Hectare,11966000,Nuts,9534.661355
Assam,SONITPUR,Coconut,1999-00,Whole Year,1266,Hectare,10486000,Nuts,8282.780411
Assam,SONITPUR,Coconut,2000-01,Whole Year,1301,Hectare,9493000,Nuts,7296.69485
Assam,TINSUKIA,Coconut,1997-98,Whole Year,69,Hectare,109000,Nuts,1579.710145
Assam,TINSUKIA,Coconut,1998-99,Whole Year,64,Hectare,324000,Nuts,5062.5
Assam,TINSUKIA,Coconut,1999-00,Whole Year,69,Hectare,344000,Nuts,4985.507246
Assam,TINSUKIA,Coconut,2000-01,Whole Year,69,Hectare,95000,Nuts,1376.811594
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Coconut,1998-99,Kharif,175,Hectare,64750,Nuts,370
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Coconut,1999-00,Kharif,175,Hectare,70000,Nuts,400
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Coconut,2000-01,Kharif,180,Hectare,80100,Nuts,445
Goa,Goa,Coconut,1998-99,Whole Year,24858,Hectare,121000000,Nuts,4867.648242
Goa,Goa,Coconut,1999-00,Whole Year,24975,Hectare,121580000,Nuts,4868.068068
Goa,Goa,Coconut,2000-01,Whole Year,25025,Hectare,125120000,Nuts,4999.8002
Karnataka,BAGALKOT,Coconut,1998-99,Whole Year,571,Hectare,2728000,Nuts,4777.583187
Karnataka,BAGALKOT,Coconut,1999-00,Whole Year,1283,Hectare,6130000,Nuts,4777.86438
Karnataka,BAGALKOT,Coconut,2000-01,Whole Year,1312,Hectare,6268000,Nuts,4777.439024
Karnataka,BANGALORE RURAL,Coconut,1998-99,Whole Year,14114,Hectare,67405000,Nuts,4775.75457
Karnataka,BANGALORE RURAL,Coconut,1999-00,Whole Year,14705,Hectare,70228000,Nuts,4775.790547
Karnataka,BANGALORE RURAL,Coconut,2000-01,Whole Year,15076,Hectare,71999000,Nuts,4775.73627
Karnataka,BELGAUM,Coconut,1998-99,Whole Year,207,Hectare,890000,Nuts,4299.516908
Karnataka,BELGAUM,Coconut,1999-00,Whole Year,252,Hectare,1087000,Nuts,4313.492063
Karnataka,BELGAUM,Coconut,2000-01,Whole Year,183,Hectare,789000,Nuts,4311.47541
Karnataka,BELLARY,Coconut,1998-99,Whole Year,1174,Hectare,5606000,Nuts,4775.127768
Karnataka,BELLARY,Coconut,1999-00,Whole Year,1173,Hectare,5601000,Nuts,4774.936061
Karnataka,BELLARY,Coconut,2000-01,Whole Year,1267,Hectare,6050000,Nuts,4775.059195
Karnataka,BENGALURU URBAN,Coconut,1998-99,Whole Year,3347,Hectare,15984000,Nuts,4775.619958
Karnataka,BENGALURU URBAN,Coconut,1999-00,Whole Year,4383,Hectare,20932000,Nuts,4775.72439
Karnataka,BENGALURU URBAN,Coconut,2000-01,Whole Year,2959,Hectare,13604000,Nuts,4597.499155
Karnataka,BIDAR,Coconut,1998-99,Whole Year,2,Hectare,10000,Nuts,5000
Karnataka,BIDAR,Coconut,1999-00,Whole Year,3,Hectare,14000,Nuts,4666.666667
Karnataka,BIDAR,Coconut,2000-01,Whole Year,3,Hectare,14000,Nuts,4666.666667
Karnataka,BIJAPUR,Coconut,1998-99,Whole Year,150,Hectare,717000,Nuts,4780
Karnataka,BIJAPUR,Coconut,1999-00,Whole Year,162,Hectare,774000,Nuts,4777.777778
Karnataka,BIJAPUR,Coconut,2000-01,Whole Year,158,Hectare,755000,Nuts,4778.481013
Karnataka,CHAMARAJANAGAR,Coconut,1998-99,Whole Year,7019,Hectare,24995000,Nuts,3561.048582
Karnataka,CHAMARAJANAGAR,Coconut,1999-00,Whole Year,7047,Hectare,25095000,Nuts,3561.089825
Karnataka,CHAMARAJANAGAR,Coconut,2000-01,Whole Year,7351,Hectare,26177000,Nuts,3561.012107
Karnataka,CHIKMAGALUR,Coconut,1998-99,Whole Year,30041,Hectare,75720000,Nuts,2520.555241
Karnataka,CHIKMAGALUR,Coconut,1999-00,Whole Year,30161,Hectare,76022000,Nuts,2520.53977
Karnataka,CHIKMAGALUR,Coconut,2000-01,Whole Year,30161,Hectare,76022000,Nuts,2520.53977
Karnataka,CHITRADURGA,Coconut,1998-99,Whole Year,36609,Hectare,214268000,Nuts,5852.877708
Karnataka,CHITRADURGA,Coconut,1999-00,Whole Year,37205,Hectare,217756000,Nuts,5852.869238
Karnataka,CHITRADURGA,Coconut,2000-01,Whole Year,38162,Hectare,223358000,Nuts,5852.89031
Karnataka,DAKSHIN KANNAD,Coconut,1998-99,Whole Year,12827,Hectare,54757000,Nuts,4268.885944
Karnataka,DAKSHIN KANNAD,Coconut,1999-00,Whole Year,13959,Hectare,59589000,Nuts,4268.858801
Karnataka,DAKSHIN KANNAD,Coconut,2000-01,Whole Year,14832,Hectare,63316000,Nuts,4268.878101
Karnataka,DAVANGERE,Coconut,1998-99,Whole Year,12423,Hectare,72710000,Nuts,5852.853578
Karnataka,DAVANGERE,Coconut,1999-00,Whole Year,13044,Hectare,76345000,Nuts,5852.882551
Karnataka,DAVANGERE,Coconut,2000-01,Whole Year,12343,Hectare,72242000,Nuts,5852.872073
Karnataka,DHARWAD,Coconut,1998-99,Whole Year,348,Hectare,1662000,Nuts,4775.862069
Karnataka,DHARWAD,Coconut,1999-00,Whole Year,375,Hectare,1791000,Nuts,4776
Karnataka,DHARWAD,Coconut,2000-01,Whole Year,394,Hectare,1881000,Nuts,4774.111675
Karnataka,GADAG,Coconut,1998-99,Whole Year,350,Hectare,1671000,Nuts,4774.285714
Karnataka,GADAG,Coconut,1999-00,Whole Year,365,Hectare,1743000,Nuts,4775.342466
Karnataka,GADAG,Coconut,2000-01,Whole Year,373,Hectare,1781000,Nuts,4774.798928
Karnataka,GULBARGA,Coconut,1998-99,Whole Year,748,Hectare,3763000,Nuts,5030.748663
Karnataka,GULBARGA,Coconut,1999-00,Whole Year,780,Hectare,3924000,Nuts,5030.769231
Karnataka,GULBARGA,Coconut,2000-01,Whole Year,794,Hectare,3995000,Nuts,5031.486146
Karnataka,HASSAN,Coconut,1998-99,Whole Year,48845,Hectare,270410000,Nuts,5536.08353
Karnataka,HASSAN,Coconut,1999-00,Whole Year,48984,Hectare,271179000,Nuts,5536.073003
Karnataka,HASSAN,Coconut,2000-01,Whole Year,49079,Hectare,271705000,Nuts,5536.074492
Karnataka,HAVERI,Coconut,1998-99,Whole Year,738,Hectare,3524000,Nuts,4775.067751
Karnataka,HAVERI,Coconut,1999-00,Whole Year,771,Hectare,3681000,Nuts,4774.319066
Karnataka,HAVERI,Coconut,2000-01,Whole Year,660,Hectare,3151000,Nuts,4774.242424
